Entropy,Energy,Correlation,Contrast,Homogeneity,Encrypt
-0.027294373660554583,0.2718824801548701,-1.8374741816779931,0.250491161567137,-0.07565305126035216,1
0.034867881375398084,-0.38318985928604626,-0.8615366880758336,-0.19008644840952887,-0.40034529523821805,1
-0.5058833027647703,-0.8409743304158098,0.207874635155671,-0.2101127034084683,-0.3224191566835295,1
-0.6381920162803023,-0.33530445435615497,-0.251159744443852,-0.25016521340634695,-0.16656687957415434,1
0.4526972710022008,-0.3774436106944596,0.6382093715227699,1.2718301665130438,-0.6497089386132193,1
0.5596683578002347,0.2603899829716961,1.37406634715314,-0.4504277633957406,0.6126945059727235,1
-1.4685721309879907,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,0
-0.9727391232211308,-0.2376182282991761,0.8619356654458394,0.13033363157350078,0.015260777053450997,1
1.1851742657560247,-1.4634845945044,-0.7910037051659627,1.8325653064833456,-2.0004286735611423,1
-1.2999696317248963,0.6089957308613062,1.0991999685918634,-0.4704540183946799,0.690620644527413,0
1.0585130723653413,-1.3638829522502252,-0.18328782958831208,0.1904123965703189,-1.6731388916314534,1
-0.608069112243231,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
1.4854452651336614,-1.5439320747866176,0.7141351429172756,0.7912000465384994,-1.4263727862082742,1
1.623027781257059,-1.6914191219706833,-0.47832028128723025,6.018052601261672,-3.310701031830679,1
-0.31771018051164596,0.34466829564830465,0.9561741394952817,-0.43040150839680114,0.5347683674180359,1
0.9809530304437074,-1.2968433853483774,1.5027231944184134,1.0515413615247111,-0.8756947404218143,1
-1.0200242765095897,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
0.132967824618572,-0.6532635430906347,0.5781230201347811,-0.2902177234042257,-0.010714602464777229,1
1.094540362228896,-1.4596537621100083,1.658084392115253,0.6910687715438024,-1.0367420934348353,1
-0.8359736438473433,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
1.2719791687495012,-1.2949279691511815,1.4168737917894665,-0.1700601934105896,-0.47827143379290565,1
-1.849168338482008,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,0
0.1577000742324295,-0.8275664170354402,0.5984522037509917,-0.2701914684052864,-0.08864074101946676,1
-0.06681664477617924,1.0054868836808084,-0.9341220982419834,-0.49048027339361927,0.7685467830820987,1
0.9209305562419434,-1.20298799168579,1.3466545851480296,-0.08995517341483208,-0.3743699157199879,1
0.4955455252427603,-0.7126414452037005,0.7499933515908089,-0.0699289184158928,-0.4522960542746774,1
0.8164857258336718,-0.6494327106962435,1.4707753548833291,-0.39034899839892245,0.3789160903086607,1
1.076526717297119,-1.0037847071774406,1.558167636006126,0.5709112415501665,-0.9458282651210331,1
-1.4149620673488994,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,0
0.36300276386029556,0.4270311921277184,-0.36756833938555405,-0.39034899839892245,0.37891609030866263,1
0.5271360491887487,0.8024527667780681,-1.0063263370778308,-0.4504277633957406,0.6126945059727235,1
-0.8795124580023621,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
1.3806267172084068,-1.6243795550688356,-0.006755587249328925,2.4533792114504656,-2.358888910912706,1
-0.5705520712355908,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
-0.4471763307454868,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
1.1054616849616112,-1.2374654832353116,0.20060831162992399,-0.009850153419074695,-1.1016805422304072,1
-0.28001138333828035,-0.3851052754832422,0.7252628147694201,-0.3102439784031651,0.06721153608990842,1
-0.2136043237360183,-0.867790157176549,0.5443033449421308,-0.1700601934105896,-0.47827143379290565,1
-0.48675887504036025,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
0.8891059844290218,-0.39659777266641605,0.7415201509386112,-0.3102439784031651,0.06721153608990842,1
-0.101461794025044,0.09566419001286894,-0.7486260500395987,-0.3102439784031651,0.06721153608990842,1
-1.2342898211091693,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,0
-1.044939114278127,-0.2376182282991761,0.8619356654458394,0.13033363157350078,0.015260777053450997,1
-0.07315657759021461,0.9020544090322429,-0.9847119295699078,-0.4704540183946799,0.690620644527413,1
-1.52379137197353,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,0
-1.3760274609472631,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,0
1.4204830076056134,-1.6320412198576177,-0.06269523279536368,1.1716988915183473,-2.997883247061146,1
-0.3196360141488293,0.43086202452210953,-1.117723899380118,-0.37032274339998306,0.3009899517539731,1
-0.43476811942288296,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
-0.6522972642076278,0.9020544090322429,-0.9847119295699078,-0.4704540183946799,0.690620644527413,1
-0.30777529503089185,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
1.074476538119263,-1.036346782529767,1.4333374822350398,0.9714363415289534,-0.7510129187343132,1
-2.0806480797979456,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,0
0.2847349851400965,0.09757960621006449,0.9291727435086422,-0.41037525339786185,0.4568422288633483,1
1.1993589101541495,-1.496046669856726,0.6225455235764565,0.9714363415289534,-1.7121019609087973,1
1.2938218142149303,-1.3351517092922904,0.09419931731975575,0.9714363415289536,-1.880941927777287,1
-0.19559067880424133,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
-2.3121278211138834,-0.2376182282991761,-1.39786221874795,-0.19008644840952887,-0.40034529523821805,0
