Entropy,Energy,Correlation,Contrast,Homogeneity
2.48001487834818,0.47640306122449,0.929646397423464,0.0357142857142857,0.982142857142857
1.5,0.5,1,0,1
1.5,0.5,1,0,1
2.24440912872334,0.662627551020408,0.669662008007729,0.0892857142857143,0.955357142857143
2.22534389309673,0.521045918367347,0.882579950158088,0.0535714285714286,0.973214285714286
2.00124650813352,0.588647959183674,0.660606060606061,0.107142857142857,0.946428571428571
2.67845149116006,1,0,0,1
1.81412694771001,1,0,0,1
2.53144629813466,1,0,0,1
1.90563906222957,1,0,0,1
2.28937256115059,1,0,0,1
1.56127812445913,1,0,0,1
2.25,1,0,0,1
1.40563906222957,1,0,0,1
2.28937256115059,0.397959183673469,0.74535599249993,0.142857142857143,0.928571428571429
2.66345225150507,0.964923469387755,3.85109532305237e-15,0.0178571428571429,0.991071428571428
1.89582584302772,1,0,0,1
1.40563906222957,1,0,0,1
1.79987590431074,1,0,0,1
2.28937256115059,1,0,0,1
2.79725754608377,1,0,0,1
0.954434002924965,1,0,0,1
1.56127812445913,1,0,0,1
2.77247890820332,1,0,0,1
1.87412761699852,1,0,0,1
1.5,1,0,0,1
2.26903519320714,1,0,0,1
2.6820708027474,1,0,0,1
1.90563906222957,1,0,0,1
1.40563906222957,1,0,0,1
-0,1,0,0,1
2.29676582924944,1,0,0,1
2.62445106617074,0.591198979591837,0.49327015341056,0.160714285714286,0.919642857142857
-0,1,0,0,1
1.85714843742837,0.71875,0.791622805802528,0.0535714285714286,0.973214285714286
2.50785606369205,0.801020408163265,0.461538461538461,0.0714285714285714,0.964285714285714
2.03972797645362,0.897321428571428,0.808901098808947,0.0178571428571429,0.991071428571428
-0,1,0,0,1
4.57444854093942,0.378826530612245,0.925143726578174,0.321428571428571,0.863095238095238
4.3642648922803,0.470663265306122,0.742839700429794,0.482142857142857,0.830357142857143
2.1165763514976,1,0,0,1
2.92942227391167,1,0,0,1
2.6500967363133,1,0,0,1
2.14567240096678,1,0,0,1
3.24050742113131,0.897321428571429,0.566755786218474,0.0357142857142857,0.982142857142857
2.37776337559181,0.41390306122449,0.755026169168349,0.125,0.9375
2.63244739580373,0.865433673469388,0.857816446918438,0.0178571428571429,0.991071428571429
2.28937256115059,1,0,0,1
0.954434002924965,1,0,0,1
2.11483510196905,1,0,0,1
2.00124650813352,1,0,0,1
1.5,1,0,0,1
0.954434002924965,1,0,0,1
2.46767391887939,1,0,0,1
2.9731271035772,1,0,0,1
2.41210175271458,0.549107142857143,0.86710432976614,0.0535714285714286,0.973214285714286
1,1,0,0,1
2.17176582924944,0.357142857142857,0.559430927785516,0.214285714285714,0.892857142857143
3.52988590016419,0.833545918367347,0.614636297152859,0.0535714285714286,0.973214285714286
2.75026307446486,1,0,0,1
1.5,1,0,0,1
2.3663146570364,1,0,0,1
1.75,1,0,0,1
2.24440912872334,1,0,0,1
2.2699494082885,0.439413265306123,0.72451395196778,0.142857142857143,0.928571428571429
1,1,0,0,1
2.14567240096678,0.964923469387755,0,0.0178571428571429,0.991071428571428
1.75,1,0,0,1
4.93376826628863,0.200255102040816,0.258285345393663,2.375,0.653869047619048
